,inscricao,latitude,longitude,valor_aval,exercicio,bairro
20827,20827,"-22,8870804","-42,0270158",29305798.8346942,2020,Vila Nova
20828,20828,"-22,8867064","-42,0275667",10554170.90933504,2017,Vila Nova
20829,20829,"-22,8829474","-42,0220339",7875270.966941369,2011,Vila Nova
20830,20830,"-22,8829474","-42,0220339",21328625.153711587,2014,Vila Nova
20831,20831,"-22,8829474","-42,0220339",1106383.4792580886,2016,Vila Nova
20832,20832,"-22,8829474","-42,0220339",21508836.244143352,2013,Vila Nova
20833,20833,"-22,8829474","-42,0220339",14584788.233112317,2012,Vila Nova
20834,20834,"-22,8829474","-42,0220339",16507423.662977295,2018,Vila Nova
20835,20835,"-22,8829474","-42,0220339",7487626.613352976,2008,Vila Nova
20836,20836,"-22,8829474","-42,0220339",10893560.65492437,2013,Vila Nova
20837,20837,"-22,8829474","-42,0220339",35527200.60567132,2012,Vila Nova
20838,20838,"-22,8829474","-42,0220339",8641109.076011974,2012,Vila Nova
20839,20839,"-22,8829474","-42,0220339",15123114.221983898,2016,Vila Nova
20840,20840,"-22,8829474","-42,0220339",4395869.913377289,2014,Vila Nova
20841,20841,"-22,8829474","-42,0220339",287314.20715084753,2009,Vila Nova
20842,20842,"-22,8829474","-42,0220339",8746004.577973714,2016,Vila Nova
20843,20843,"-22,8829474","-42,0220339",18862711.75665662,2012,Vila Nova
20844,20844,"-22,8829474","-42,0220339",20027442.617904402,2015,Vila Nova
20845,20845,"-22,8829474","-42,0220339",4146736.247021416,2012,Vila Nova
20846,20846,"-22,8829474","-42,0220339",7002365.188711622,2015,Vila Nova
20847,20847,"-22,8829474","-42,0220339",32249474.45990114,2015,Vila Nova
20848,20848,"-22,8829474","-42,0220339",692432.3250953454,2020,Vila Nova
20849,20849,"-22,8829474","-42,0220339",16459615.038462216,2011,Vila Nova
20850,20850,"-22,8829474","-42,0220339",31020876.44164386,2016,Vila Nova
20851,20851,"-22,8829474","-42,0220339",22238742.13326546,2010,Vila Nova
20852,20852,"-22,8829474","-42,0220339",7083199.463959059,2020,Vila Nova
20853,20853,"-22,8829474","-42,0220339",24457614.4384646,2014,Vila Nova
20854,20854,"-22,8829474","-42,0220339",2163197.8368759477,2010,Vila Nova
20855,20855,"-22,8829474","-42,0220339",18517984.30673699,2019,Vila Nova
20856,20856,"-22,8829474","-42,0220339",36568581.23378744,2008,Vila Nova
20857,20857,"-22,8829474","-42,0220339",2612701.9491238412,2012,Vila Nova
20858,20858,"-22,8829474","-42,0220339",10231060.93952139,2017,Vila Nova
20859,20859,"-22,8829474","-42,0220339",10314305.258892296,2010,Vila Nova
20860,20860,"-22,8829474","-42,0220339",2903827.232477079,2011,Vila Nova
20861,20861,"-22,8829474","-42,0220339",424745.06160909025,2018,Vila Nova
20862,20862,"-22,8829474","-42,0220339",5950779.632196058,2012,Vila Nova
20863,20863,"-22,8829474","-42,0220339",45432684.75072247,2006,Vila Nova
20864,20864,"-22,8829474","-42,0220339",1776037.0130750262,2021,Vila Nova
20865,20865,"-22,8829474","-42,0220339",17314721.805154342,2021,Vila Nova
20866,20866,"-22,8829474","-42,0220339",11254904.227570832,2014,Vila Nova
20867,20867,"-22,8829474","-42,0220339",14788528.413857395,2017,Vila Nova
20868,20868,"-22,8829474","-42,0220339",5932862.156115837,2010,Vila Nova
20869,20869,"-22,8829474","-42,0220339",22764152.448517617,2005,Vila Nova
20870,20870,"-22,8829474","-42,0220339",4183300.581420909,2013,Vila Nova
20871,20871,"-22,8829474","-42,0220339",965131.6652933521,2017,Vila Nova
20872,20872,"-22,8829474","-42,0220339",24122255.217535146,2008,Vila Nova
20873,20873,"-22,8829474","-42,0220339",20170030.44948053,2015,Vila Nova
20874,20874,"-22,8829474","-42,0220339",10820560.613867152,2007,Vila Nova
20875,20875,"-22,8829474","-42,0220339",7225759.181356371,2013,Vila Nova
20876,20876,"-22,8829474","-42,0220339",7844080.789484934,2017,Vila Nova
20877,20877,"-22,8829474","-42,0220339",29712307.689437613,2012,Vila Nova
20878,20878,"-22,8838977","-42,0214923",27747.385064512546,2008,Vila Nova
20879,20879,"-22,8838977","-42,0214923",14294589.84906321,2015,Vila Nova
20880,20880,"-22,8838977","-42,0214923",339520.4584366177,2014,Vila Nova
20881,20881,"-22,8838977","-42,0214923",8795777.326134427,2013,Vila Nova
20882,20882,"-22,8851072","-42,0226343",39567486.7695362,2013,Vila Nova
20883,20883,"-22,8851072","-42,0226343",26856228.01137717,2008,Vila Nova
20884,20884,"-22,8851072","-42,0226343",5053978.057290561,2020,Vila Nova
20885,20885,"-22,8857695","-42,0279589",2695244.601041012,2015,Vila Nova
20886,20886,"-22,8857695","-42,0279589",5938292.746099265,2018,Vila Nova
20887,20887,"-22,8857695","-42,0279589",6132177.902390796,2014,Vila Nova
20888,20888,"-22,8857695","-42,0279589",10886875.123247046,2010,Vila Nova
20889,20889,"-22,8857695","-42,0279589",4575201.054615975,2021,Vila Nova
20890,20890,"-22,8842945","-42,0248297",3201690.0788042773,2022,Vila Nova
20891,20891,"-22,8842945","-42,0248297",10230941.920682134,2020,Vila Nova
20892,20892,"-22,8842945","-42,0248297",11367043.1859623,2012,Vila Nova
20893,20893,"-22,8842945","-42,0248297",1599460.3817021644,2012,Vila Nova
20894,20894,"-22,8842945","-42,0248297",5628437.294842554,2006,Vila Nova
20895,20895,"-22,8842945","-42,0248297",2618671.3217320726,2013,Vila Nova
20896,20896,"-22,8842945","-42,0248297",4414479.448676422,2021,Vila Nova
20897,20897,"-22,8842945","-42,0248297",16146332.916351223,2017,Vila Nova
20898,20898,"-22,8855125","-42,0276835",17453942.440934904,2014,Vila Nova
20899,20899,"-22,8855125","-42,0276835",8110803.10461085,2015,Vila Nova
20900,20900,"-22,8855125","-42,0276835",21700009.17278395,2010,Vila Nova
20901,20901,"-22,8855125","-42,0276835",716146.1097896011,2021,Vila Nova
20902,20902,"-22,8855125","-42,0276835",13510196.151115768,2012,Vila Nova
20903,20903,"-22,8855125","-42,0276835",7037141.491977611,2007,Vila Nova
20904,20904,"-22,8855125","-42,0276835",3351902.290941018,2021,Vila Nova
20905,20905,"-22,8855125","-42,0276835",519439.965116226,2020,Vila Nova
20906,20906,"-22,8855125","-42,0276835",21042921.159887932,2020,Vila Nova
20907,20907,"-22,8855125","-42,0276835",12693449.633313902,2021,Vila Nova
20908,20908,"-22,8855125","-42,0276835",16385047.45697472,2021,Vila Nova
20909,20909,"-22,8855125","-42,0276835",13592866.124628738,2013,Vila Nova
20910,20910,"-22,8855125","-42,0276835",608802.7401845513,2011,Vila Nova
20911,20911,"-22,8855125","-42,0276835",69906336.60988209,2013,Vila Nova
20912,20912,"-22,8855125","-42,0276835",3261532.0668927003,2019,Vila Nova
20913,20913,"-22,8855125","-42,0276835",722729.8339361943,2010,Vila Nova
20914,20914,"-22,8855125","-42,0276835",2959907.7815349177,2013,Vila Nova
20915,20915,"-22,8855125","-42,0276835",25159504.59395943,2012,Vila Nova
20916,20916,"-22,8850252","-42,0220279",17332994.933077924,2009,Vila Nova
20917,20917,"-22,886193","-42,027569",2117802.5741417627,2014,Vila Nova
20918,20918,"-22,886193","-42,027569",13275830.521383982,2011,Vila Nova
20919,20919,"-22,886193","-42,027569",1705998.756564902,2021,Vila Nova
20920,20920,"-22,886193","-42,027569",792579.4883678878,2007,Vila Nova
20921,20921,"-22,886193","-42,027569",24918638.832841646,2020,Vila Nova
20922,20922,"-22,886193","-42,027569",20419830.653932907,2014,Vila Nova
20923,20923,"-22,886193","-42,027569",7052664.823074539,2021,Vila Nova
20924,20924,"-22,886193","-42,027569",11006307.001278898,2016,Vila Nova
20925,20925,"-22,886193","-42,027569",12222769.94731371,2008,Vila Nova
20926,20926,"-22,886193","-42,027569",43891165.55050105,2009,Vila Nova
20927,20927,"-22,886193","-42,027569",25291934.081933387,2015,Vila Nova
20928,20928,"-22,886193","-42,027569",35529335.50819317,2007,Vila Nova
20929,20929,"-22,8839496","-42,023237",2957012.2552766656,2021,Vila Nova
20930,20930,"-22,8839496","-42,023237",18813773.66367484,2006,Vila Nova
20931,20931,"-22,8839496","-42,023237",4217367.982066039,2012,Vila Nova
20932,20932,"-22,8839496","-42,023237",7674964.89782179,2014,Vila Nova
20933,20933,"-22,8839496","-42,023237",3846156.4291705964,2018,Vila Nova
20934,20934,"-22,8839496","-42,023237",56144463.38803972,2019,Vila Nova
20935,20935,"-22,8839496","-42,023237",6733096.973683495,2009,Vila Nova
20936,20936,"-22,8839496","-42,023237",23803549.52023375,2018,Vila Nova
20937,20937,"-22,8839496","-42,023237",11740820.416502459,2009,Vila Nova
20938,20938,"-22,8839496","-42,023237",1701567.2570068748,2006,Vila Nova
20939,20939,"-22,8839496","-42,023237",59404036.39494968,2007,Vila Nova
20940,20940,"-22,8839496","-42,023237",494673.8469938771,2005,Vila Nova
20941,20941,"-22,8839496","-42,023237",10008977.26034424,2018,Vila Nova
20942,20942,"-22,8839496","-42,023237",21167495.43425591,2014,Vila Nova
20943,20943,"-22,8839496","-42,023237",11883154.56853887,2008,Vila Nova
20944,20944,"-22,8839496","-42,023237",2849462.4103899365,2017,Vila Nova
20945,20945,"-22,8839496","-42,023237",62368958.95298328,2016,Vila Nova
20946,20946,"-22,8839496","-42,023237",13552143.97433938,2008,Vila Nova
20947,20947,"-22,8839496","-42,023237",16372786.416148184,2018,Vila Nova
20948,20948,"-22,8839496","-42,023237",7078647.437754343,2017,Vila Nova
20949,20949,"-22,8839496","-42,023237",8026144.3824348645,2006,Vila Nova
20950,20950,"-22,8839496","-42,023237",33694400.209154405,2010,Vila Nova
20951,20951,"-22,8839496","-42,023237",58058099.56650686,2013,Vila Nova
20952,20952,"-22,8839496","-42,023237",21942783.98641229,2021,Vila Nova
20953,20953,"-22,8839496","-42,023237",2113133.6514546108,2008,Vila Nova
20954,20954,"-22,8839496","-42,023237",25103071.07135009,2014,Vila Nova
20955,20955,"-22,8839496","-42,023237",16150209.26262399,2013,Vila Nova
20956,20956,"-22,8839496","-42,023237",637512.3655624854,2016,Vila Nova
20957,20957,"-22,8839496","-42,023237",7089377.718169507,2020,Vila Nova
20958,20958,"-22,8839496","-42,023237",35441388.931421354,2016,Vila Nova
20959,20959,"-22,8850611","-42,0242978",9879556.57190694,2021,Vila Nova
20960,20960,"-22,8829877","-42,0230582",63825444.528884284,2016,Vila Nova
20961,20961,"-22,8851948","-42,0272765",11211488.202397555,2012,Vila Nova
20962,20962,"-22,8846609","-42,0217899",3032196.2384963273,2015,Vila Nova
20963,20963,"-22,8846609","-42,0217899",10551136.299004141,2018,Vila Nova
20964,20964,"-22,8846609","-42,0217899",54041133.40211072,2008,Vila Nova
20965,20965,"-22,8846609","-42,0217899",370729.6121983149,2013,Vila Nova
20966,20966,"-22,8846609","-42,0217899",6020047.892860316,2009,Vila Nova
20967,20967,"-22,8846609","-42,0217899",3324666.802984539,2011,Vila Nova
20968,20968,"-22,8846609","-42,0217899",5747301.373825067,2013,Vila Nova
20969,20969,"-22,8846609","-42,0217899",33775217.64099475,2016,Vila Nova
20970,20970,"-22,8846609","-42,0217899",49278737.089708544,2013,Vila Nova
20971,20971,"-22,8846609","-42,0217899",4987384.986772048,2015,Vila Nova
20972,20972,"-22,8846609","-42,0217899",38230923.68663928,2019,Vila Nova
20973,20973,"-22,8846609","-42,0217899",22415802.699655127,2009,Vila Nova
20974,20974,"-22,8865988","-42,0276661",4473599.181344204,2020,Vila Nova
20975,20975,"-22,8865988","-42,0276661",22479748.057437424,2006,Vila Nova
20976,20976,"-22,8865988","-42,0276661",37664699.60036808,2012,Vila Nova
20977,20977,"-22,8865988","-42,0276661",7166018.922385155,2021,Vila Nova
20978,20978,"-22,8865988","-42,0276661",860299.5680125743,2013,Vila Nova
20979,20979,"-22,8865988","-42,0276661",33763548.20039988,2019,Vila Nova
20980,20980,"-22,8865988","-42,0276661",3081708.778345934,2008,Vila Nova
20981,20981,"-22,8865988","-42,0276661",10431280.000682902,2008,Vila Nova
20982,20982,"-22,8865988","-42,0276661",52467677.96374521,2008,Vila Nova
20983,20983,"-22,8865988","-42,0276661",44836065.13870794,2010,Vila Nova
20984,20984,"-22,8832821","-42,0212308",17650980.330125023,2017,Vila Nova
20985,20985,"-22,8832821","-42,0212308",56345899.88536096,2021,Vila Nova
20986,20986,"-22,8832821","-42,0212308",4959764.085420899,2014,Vila Nova
20987,20987,"-22,8832821","-42,0212308",34911241.51199938,2014,Vila Nova
20988,20988,"-22,8832821","-42,0212308",2992567.5547900987,2009,Vila Nova
20989,20989,"-22,8832821","-42,0212308",43060024.32403577,2012,Vila Nova
20990,20990,"-22,8832821","-42,0212308",44346712.12762974,2013,Vila Nova
20991,20991,"-22,8832821","-42,0212308",3059914.6984548685,2020,Vila Nova
20992,20992,"-22,8832821","-42,0212308",26750977.471030436,2020,Vila Nova
20993,20993,"-22,8832821","-42,0212308",27729275.571574364,2009,Vila Nova
20994,20994,"-22,8842154","-42,0241696",9514525.125227442,2008,Vila Nova
20995,20995,"-22,8842154","-42,0241696",14505343.583635727,2022,Vila Nova
20996,20996,"-22,8842154","-42,0241696",25859468.453384783,2010,Vila Nova
20997,20997,"-22,8842154","-42,0241696",4211796.031685648,2011,Vila Nova
20998,20998,"-22,8842154","-42,0241696",416177.31380388397,2022,Vila Nova
20999,20999,"-22,8842154","-42,0241696",6278917.119481185,2013,Vila Nova
21000,21000,"-22,8842154","-42,0241696",18977747.653385255,2011,Vila Nova
21001,21001,"-22,8842154","-42,0241696",28996383.8573342,2010,Vila Nova
21002,21002,"-22,8842154","-42,0241696",3586285.8217820283,2006,Vila Nova
21003,21003,"-22,8842154","-42,0241696",30985994.897678338,2018,Vila Nova
21004,21004,"-22,8869329","-42,0275086",8173004.089630813,2009,Vila Nova
21005,21005,"-22,8869329","-42,0275086",10435958.794263884,2016,Vila Nova
21006,21006,"-22,8869329","-42,0275086",9184379.10586432,2013,Vila Nova
21007,21007,"-22,8869329","-42,0275086",8143399.995296025,2014,Vila Nova
21008,21008,"-22,8869329","-42,0275086",18648413.36035767,2020,Vila Nova
21009,21009,"-22,8869329","-42,0275086",4662092.511192273,2020,Vila Nova
21010,21010,"-22,8869329","-42,0275086",21724074.45250514,2006,Vila Nova
21011,21011,"-22,8869329","-42,0275086",5464333.250899745,2018,Vila Nova
21012,21012,"-22,8869329","-42,0275086",12284293.331065169,2012,Vila Nova
21013,21013,"-22,8869329","-42,0275086",7143371.0734193465,2015,Vila Nova
21014,21014,"-22,8869007","-42,0266493",21570332.031057265,2008,Vila Nova
21015,21015,"-22,8869007","-42,0266493",44935296.04244537,2017,Vila Nova
21016,21016,"-22,8869007","-42,0266493",11921833.506285736,2014,Vila Nova
21017,21017,"-22,8869007","-42,0266493",79822929.65800332,2019,Vila Nova
21018,21018,"-22,8869007","-42,0266493",25597418.770801123,2020,Vila Nova
21019,21019,"-22,8869007","-42,0266493",2959305.383921118,2010,Vila Nova
21020,21020,"-22,8869007","-42,0266493",2889396.635644897,2012,Vila Nova
21021,21021,"-22,8869007","-42,0266493",41836572.86405854,2021,Vila Nova
21022,21022,"-22,8869007","-42,0266493",653515.0941399906,2011,Vila Nova
21023,21023,"-22,88336","-42,0221062",12736643.529099688,2012,Vila Nova
21024,21024,"-22,88336","-42,0221062",7821414.404573203,2011,Vila Nova
21025,21025,"-22,88336","-42,0221062",16544350.120959498,2010,Vila Nova
21026,21026,"-22,88336","-42,0221062",25824519.331222285,2017,Vila Nova
21027,21027,"-22,88336","-42,0221062",2229266.429027836,2013,Vila Nova
21028,21028,"-22,88336","-42,0221062",7983167.783301293,2016,Vila Nova
21029,21029,"-22,88336","-42,0221062",3038061.5913694506,2006,Vila Nova
21030,21030,"-22,88336","-42,0221062",14671073.47727789,2014,Vila Nova
21031,21031,"-22,88336","-42,0221062",15561228.795457035,2013,Vila Nova
21032,21032,"-22,88336","-42,0221062",17783796.57111091,2021,Vila Nova
21033,21033,"-22,88336","-42,0221062",2003875.0535364698,2012,Vila Nova
21034,21034,"-22,88336","-42,0221062",32382931.97667631,2013,Vila Nova
21035,21035,"-22,88336","-42,0221062",23485386.46710263,2013,Vila Nova
21036,21036,"-22,88336","-42,0221062",15057821.513973622,2010,Vila Nova
21037,21037,"-22,88336","-42,0221062",10077655.599028107,2020,Vila Nova
21038,21038,"-22,88336","-42,0221062",35776750.549607955,2019,Vila Nova
21039,21039,"-22,88336","-42,0221062",1670331.3270583735,2015,Vila Nova
21040,21040,"-22,883933","-42,0228278",21338492.4745026,2012,Vila Nova
21041,21041,"-22,883878","-42,0229039",6579673.008914289,2017,Vila Nova
21042,21042,"-22,883933","-42,0228278",21980968.419368424,2012,Vila Nova
21043,21043,"-22,883933","-42,0228278",16652628.608413063,2011,Vila Nova
21044,21044,"-22,883933","-42,0228278",17321333.206965804,2013,Vila Nova
21045,21045,"-22,883878","-42,0229039",272811.58129582123,2013,Vila Nova
21046,21046,"-22,883933","-42,0228278",1346481.3072694975,2021,Vila Nova
21047,21047,"-22,883933","-42,0228278",40338093.471411616,2017,Vila Nova
21048,21048,"-22,883933","-42,0228278",2418878.538121829,2016,Vila Nova
21049,21049,"-22,883933","-42,0228278",52112492.37313512,2019,Vila Nova
21050,21050,"-22,883933","-42,0228278",5701689.990023418,2014,Vila Nova
21051,21051,"-22,883933","-42,0228278",6661962.525798984,2012,Vila Nova
21052,21052,"-22,883933","-42,0228278",447233.45055319736,2014,Vila Nova
21053,21053,"-22,883933","-42,0228278",24070991.163749445,2014,Vila Nova
21054,21054,"-22,883933","-42,0228278",38050162.63580363,2014,Vila Nova
21055,21055,"-22,885942","-42,024085",30132090.796458703,2015,Vila Nova
21056,21056,"-22,885942","-42,024085",25151415.963291567,2013,Vila Nova
21057,21057,"-22,885942","-42,024085",135560.76824368027,2009,Vila Nova
21058,21058,"-22,885942","-42,024085",18825522.524174184,2017,Vila Nova
21059,21059,"-22,885942","-42,024085",3714149.1685621333,2014,Vila Nova
21060,21060,"-22,8835859","-42,022568",15560412.468498101,2013,Vila Nova
21061,21061,"-22,8835859","-42,022568",2017712.1191731552,2015,Vila Nova
21062,21062,"-22,8835859","-42,022568",34761381.118587084,2013,Vila Nova
21063,21063,"-22,8835859","-42,022568",45634672.27710588,2013,Vila Nova
21064,21064,"-22,8835859","-42,022568",21424709.183850273,2010,Vila Nova
21065,21065,"-22,88635","-42,0279219",7194430.582730631,2016,Vila Nova
21066,21066,"-22,88635","-42,0279219",9018224.263279874,2011,Vila Nova
21067,21067,"-22,88635","-42,0279219",15336547.597382328,2008,Vila Nova
21068,21068,"-22,88635","-42,0279219",5187034.530354614,2014,Vila Nova
21069,21069,"-22,88635","-42,0279219",23679005.15663466,2005,Vila Nova
21070,21070,"-22,88635","-42,0279219",25915513.730318014,2014,Vila Nova
21071,21071,"-22,88635","-42,0279219",15684587.970813695,2010,Vila Nova
21072,21072,"-22,88635","-42,0279219",9365467.02371019,2012,Vila Nova
21073,21073,"-22,88635","-42,0279219",8964990.140673103,2007,Vila Nova
21074,21074,"-22,88635","-42,0279219",40360048.64371804,2008,Vila Nova
21075,21075,"-22,88635","-42,0279219",1184173.8584501378,2007,Vila Nova
21076,21076,"-22,88635","-42,0279219",3372115.7425671397,2014,Vila Nova
21077,21077,"-22,8832163","-42,0218218",19748011.633237466,2006,Vila Nova
21078,21078,"-22,8832163","-42,0218218",2504548.8497930435,2021,Vila Nova
21079,21079,"-22,8832163","-42,0218218",1098035.8395568947,2020,Vila Nova
21080,21080,"-22,8832163","-42,0218218",18137249.302774988,2014,Vila Nova
21081,21081,"-22,8832163","-42,0218218",117590.19553986123,2014,Vila Nova
21082,21082,"-22,8832163","-42,0218218",5771074.687915927,2018,Vila Nova
21083,21083,"-22,8832163","-42,0218218",11327243.810043698,2021,Vila Nova
21084,21084,"-22,8832163","-42,0218218",82080.73839672221,2006,Vila Nova
21085,21085,"-22,8832163","-42,0218218",32390269.34214375,2009,Vila Nova
21086,21086,"-22,8832163","-42,0218218",585133.236473798,2021,Vila Nova
21087,21087,"-22,8832163","-42,0218218",961940.4213895617,2015,Vila Nova
21088,21088,"-22,8859504","-42,0273346",9929865.717427954,2015,Vila Nova
21089,21089,"-22,8859504","-42,0273346",29125538.207860693,2008,Vila Nova
21090,21090,"-22,8859504","-42,0273346",7321443.063803362,2008,Vila Nova
21091,21091,"-22,8859504","-42,0273346",20313086.6925705,2016,Vila Nova
21092,21092,"-22,8859504","-42,0273346",21965858.664176133,2008,Vila Nova
21093,21093,"-22,8859504","-42,0273346",32024852.255564056,2006,Vila Nova
21094,21094,"-22,8859504","-42,0273346",942152.8981066812,2006,Vila Nova
21095,21095,"-22,8859504","-42,0273346",6503122.341171105,2012,Vila Nova
21096,21096,"-22,8859504","-42,0273346",12008079.54175322,2016,Vila Nova
21097,21097,"-22,8859504","-42,0273346",7281838.417120231,2021,Vila Nova
21098,21098,"-22,8859504","-42,0273346",14001693.393285202,2007,Vila Nova
21099,21099,"-22,8859504","-42,0273346",3031783.807930896,2009,Vila Nova
21100,21100,"-22,8859504","-42,0273346",8445228.159278305,2007,Vila Nova
21101,21101,"-22,8859504","-42,0273346",24515745.385619428,2018,Vila Nova
21102,21102,"-22,8859504","-42,0273346",7662591.644388288,2012,Vila Nova
21103,21103,"-22,8859504","-42,0273346",24637135.06624601,2015,Vila Nova
21104,21104,"-22,884129","-42,024143",5890917.4293740075,2021,Vila Nova
21105,21105,"-22,884129","-42,024143",8761833.74266204,2011,Vila Nova
21106,21106,"-22,884129","-42,024143",4299836.578627844,2022,Vila Nova
21107,21107,"-22,884495","-42,0264675",13334208.70391791,2014,Vila Nova
21108,21108,"-22,884495","-42,0264675",85698437.37389348,2014,Vila Nova
21109,21109,"-22,88336","-42,0221062",29406657.896601338,2014,Vila Nova
21110,21110,"-22,88336","-42,0221062",21410230.677505024,2020,Vila Nova
21111,21111,"-22,8836244","-42,0213015",14188352.855960265,2018,Vila Nova
21112,21112,"-22,8839221","-42,0237257",18771050.0099667,2016,Vila Nova
21113,21113,"-22,8839221","-42,0237257",8812424.260109829,2005,Vila Nova
21114,21114,"-22,8839221","-42,0237257",18219521.006953187,2010,Vila Nova
21115,21115,"-22,8839221","-42,0237257",5502219.28789355,2016,Vila Nova
21116,21116,"-22,8839221","-42,0237257",4684716.394320097,2017,Vila Nova
21117,21117,"-22,8839221","-42,0237257",7794517.171030643,2020,Vila Nova
21118,21118,"-22,8839221","-42,0237257",1403460.227889927,2020,Vila Nova
21119,21119,"-22,8839221","-42,0237257",5236532.9669718165,2018,Vila Nova
21120,21120,"-22,8839221","-42,0237257",9223921.435286582,2020,Vila Nova
21121,21121,"-22,8839221","-42,0237257",1786010.1398969905,2018,Vila Nova
21122,21122,"-22,8839221","-42,0237257",3562974.3294743113,2021,Vila Nova
21123,21123,"-22,8839221","-42,0237257",17841831.779877998,2020,Vila Nova
21124,21124,"-22,8839221","-42,0237257",3485050.796577358,2011,Vila Nova
21125,21125,"-22,8839221","-42,0237257",13041524.364594081,2013,Vila Nova
21126,21126,"-22,8839221","-42,0237257",6235347.137436241,2016,Vila Nova
21127,21127,"-22,8839221","-42,0237257",5570776.098289807,2021,Vila Nova
21128,21128,"-22,8839221","-42,0237257",3417385.857871451,2018,Vila Nova
21129,21129,"-22,8839221","-42,0237257",4209903.848340317,2007,Vila Nova
21130,21130,"-22,8839221","-42,0237257",1935149.2312558747,2012,Vila Nova
21131,21131,"-22,8836318","-42,0218218",20194753.72431741,2011,Vila Nova
21132,21132,"-22,8836318","-42,0218218",3088093.0045564407,2018,Vila Nova
21133,21133,"-22,8836318","-42,0218218",34294297.83624948,2010,Vila Nova
21134,21134,"-22,8836318","-42,0218218",3358337.4678757507,2009,Vila Nova
21135,21135,"-22,8836318","-42,0218218",19807095.99975507,2009,Vila Nova
21136,21136,"-22,8836318","-42,0218218",18549787.279245187,2015,Vila Nova
21137,21137,"-22,8836318","-42,0218218",25292519.91496226,2020,Vila Nova
21138,21138,"-22,8836318","-42,0218218",9022589.770563494,2006,Vila Nova
21139,21139,"-22,8836318","-42,0218218",12505359.322640928,2014,Vila Nova
21140,21140,"-22,8836318","-42,0218218",19136683.81571121,2013,Vila Nova
21141,21141,"-22,8836318","-42,0218218",3292946.5770603064,2018,Vila Nova
21142,21142,"-22,8836318","-42,0218218",6586855.753375362,2018,Vila Nova
21143,21143,"-22,8836318","-42,0218218",8542955.513181435,2015,Vila Nova
21144,21144,"-22,8836318","-42,0218218",6490908.221729914,2014,Vila Nova
21145,21145,"-22,8836318","-42,0218218",13535176.834788375,2014,Vila Nova
21146,21146,"-22,8836318","-42,0218218",25637888.580240365,2018,Vila Nova
21147,21147,"-22,8846231","-42,0222059",22119233.11990261,2016,Vila Nova
21148,21148,"-22,8846231","-42,0222059",7107288.620937692,2021,Vila Nova
21149,21149,"-22,8846231","-42,0222059",20857401.623942208,2011,Vila Nova
21150,21150,"-22,8846231","-42,0222059",76403385.22072673,2017,Vila Nova
21151,21151,"-22,8846231","-42,0222059",21729732.978159435,2018,Vila Nova
21152,21152,"-22,8846231","-42,0222059",12007558.604630776,2012,Vila Nova
21153,21153,"-22,8846231","-42,0222059",42691037.787579,2008,Vila Nova
21154,21154,"-22,8846231","-42,0222059",7930959.702564865,2022,Vila Nova
21155,21155,"-22,8846231","-42,0222059",26503025.694759276,2011,Vila Nova
21156,21156,"-22,8846231","-42,0222059",2878506.3964663027,2018,Vila Nova
21157,21157,"-22,8846231","-42,0222059",27367010.048065975,2013,Vila Nova
21158,21158,"-22,8846231","-42,0222059",2126005.194503394,2022,Vila Nova
21159,21159,"-22,8846231","-42,0222059",10135080.820923466,2021,Vila Nova
21160,21160,"-22,8846231","-42,0222059",12707361.11030061,2009,Vila Nova
21161,21161,"-22,8846231","-42,0222059",181571.9123645452,2011,Vila Nova
21162,21162,"-22,8846231","-42,0222059",38000676.514897905,2012,Vila Nova
21163,21163,"-22,8846231","-42,0222059",3182590.189018693,2021,Vila Nova
21164,21164,"-22,8846231","-42,0222059",9026126.439283077,2005,Vila Nova
21165,21165,"-22,8846231","-42,0222059",5989107.915461918,2013,Vila Nova
21166,21166,"-22,8846231","-42,0222059",2093739.4750855952,2013,Vila Nova
21167,21167,"-22,8846231","-42,0222059",1798957.0409591591,2006,Vila Nova
21168,21168,"-22,8846231","-42,0222059",19337558.602800816,2017,Vila Nova
21169,21169,"-22,8846231","-42,0222059",15024379.732328895,2009,Vila Nova
21170,21170,"-22,8846231","-42,0222059",7138600.395197659,2016,Vila Nova
21171,21171,"-22,8846231","-42,0222059",26019351.31879133,2015,Vila Nova
21172,21172,"-22,8846231","-42,0222059",7256629.284849035,2006,Vila Nova
21173,21173,"-22,8846231","-42,0222059",11180701.867277835,2011,Vila Nova
21174,21174,"-22,8846231","-42,0222059",16063282.556587365,2013,Vila Nova
21175,21175,"-22,8846231","-42,0222059",5763233.7808726765,2012,Vila Nova
21176,21176,"-22,8846231","-42,0222059",27162690.382831454,2014,Vila Nova
21177,21177,"-22,8846231","-42,0222059",15856726.887890458,2015,Vila Nova
21178,21178,"-22,8846231","-42,0222059",8112739.876123806,2008,Vila Nova
21179,21179,"-22,8846231","-42,0222059",1931463.4317708802,2010,Vila Nova
21180,21180,"-22,8846231","-42,0222059",14398386.32132261,2011,Vila Nova
21181,21181,"-22,8852929","-42,024681",20396584.28049346,2008,Vila Nova
21182,21182,"-22,8852929","-42,024681",33485145.581251435,2018,Vila Nova
21183,21183,"-22,8852929","-42,024681",16747723.7611458,2021,Vila Nova
21184,21184,"-22,8852929","-42,024681",1923016.3966382802,2021,Vila Nova
21185,21185,"-22,8852929","-42,024681",29593157.459345378,2008,Vila Nova
21186,21186,"-22,8852929","-42,024681",192877.60233565653,2006,Vila Nova
